Author;Author-short;Title;Text;Words;Label;Gender;;;
Zbigniew Herbert;Z. Herbert;Węgrom;Stoimy na granicy wyciągamy ręce i wielki sznur z powietrza wiążemy bracia dla was z krzyku załamanego z zaciśniętych pięści odlewa się dzwon i serce milczące na trwogę proszą ranne kamienie prosi woda zabita stoimy na granicy stoimy na granicy stoimy na granicy nazywanej rozsądkiem i w pożar się patrzymy i śmierć podziwiamy;53;3;0;;;
Zbigniew Herbert;Z. Herbert;Odpowiedź;To będzie noc w głębokim śniegu który ma moc głuszenia kroków w głębokim cieniu co przemienia ciała na dwie kałuże mroku leżymy powstrzymując oddech i nawet szept najlżejszy myśli jeśli nas nie wyśledzą wilki i człowiek w szubie co kołysze na piersi szybkostrzelną śmierć poderwać trzeba się i biec w oklasku suchych krótkich salw na tamten upragniony brzeg wszędzie ta sama ziemia jest naucza mądrość wszędzie człowiek białymi łzami płacze matki kołyszą dzieci księżyc wschodzi i biały dom buduje nam to będzie noc po trudnej jawie ta konspiracja wyobraźni ma chleba smak i lekkość wódki lecz wybór by pozostać tu potwierdza każdy sen o palmach przerwie sen nagłe wejście trzech wysokich z gumy i żelaza sprawdzą nazwisko sprawdzą strach i zejść rozkażą w dół po schodach nic z sobą zabrać nie pozwolą prócz współczującej twarzy stróża helleńska rzymska średniowieczna indyjska elżbietańska włoska francuska nade wszystko chyba trochę weimarska i wersalska tyle dźwigamy naszych ojczyzn na jednym grzbiecie jednej ziemi lecz ta jedyna której strzeże liczba najbardziej pojedyncza jest tutaj gdzie cię wdepczą w grunt lub szpadlem który hardo dzwoni tęsknocie zrobią spory dół;183;3;0;;;
Zbigniew Herbert;Z. Herbert;Substancja;Ani w głowach które gasi ostry cień proporców ani w piersiach otwartych poniechanych na rżysku ani w dłoniach dźwigających zimne berło i jabłko ani w sercu dzwonu ani pod stopami katedry nie zawiera się wszystko ci którzy toczą wózki po źle brukowanym przedmieściu i uciekają z pożaru z butlą barszczu którzy wracają na ruiny nie po to by wołać zmarłych ale aby odnaleźć rurę żelaznego piecyka głodzeni – kochający życie bici w twarz – kochający życie których trudno nazwać kwiatem ale są ciałem to jest żywą plazmą dwoje rąk do zasłaniania głowy dwoje nóg szybkich w ucieczce zdolność zdobywania pokarmu zdolność oddychania zdolność przekazywania życia pod murem więziennym giną ci którzy kochają bardziej piękne słowa niż tłuste zapachy ale jest ich na szczęście niewielu naród trwa i wracając z pełnymi workami ze szlaków ucieczki wznosi łuk triumfalny dla pięknych umarłych;140;3;0;;;
Zbigniew Herbert;Z. Herbert;Moje miasto;Ocean układa na dnie gwiazdę soli powietrze destyluje błyszczące kamienie ułomna pamięć tworzy plan miasta rozgwiazdę ulic planety dalekich placów ogrodów zielone mgławice emigranci w złamanych kaszkietach skarżą się na ubytek substancji skarbce z dziurawym dnem ronią drogie kamienie śniło mi się że idę z domu rodziców do szkoły wiem przecież którędy idę po lewej sklep Paszandy trzecie gimnazjum księgarnie widać nawet przez szybę głowę starego Bodeka chcę skręcić do katedry widok się nagle urywa nie ma dalszego ciągu po prostu nie można iść dalej a przecież dobrze wiem to nie jest ślepa ulica ocean lotnej pamięci podmywa kruszy obrazy w końcu zostanie kamień na którym mnie urodzono co noc staję boso przed zatrzaśniętą bramą mego miasta;117;3;0;;;
Zbigniew Herbert;Z. Herbert;Prośba;Naucz nas także palce zwijać i drzwi podpierać z tamtej strony pokojów próżnej już miłości niech kiedy trzeba będzie pięścią to co marzyło tak o szczęściu i osłaniało chudy płomyk a potem po skończonej walce pozwól nam rozprostować palce choćby już była tylko pustka gdy w dłoń otwartą przyjmiesz klęskę gdy czaszkę w czułe palce weźmiesz zacznie się wtedy jeszcze raz otwartych dłoni wielka sprawa po strunach podróż po zabawach ostatnie ziarno ocalenia;73;3;0;;;
Zbigniew Herbert;Z. Herbert;Pan od przyrody;Nie mogę przypomnieć sobie jego twarzy stawał wysoko nade mną na długich rozstawionych nogach widziałem złoty łańcuszek popielaty surdut i chudą szyję do której przyszpilony był nieżywy krawat on pierwszy pokazał nam nogę zdechłej żaby która dotykana igłą gwałtownie się kurczy on nas wprowadził przez złoty binokular w intymne życie naszego pradziadka pantofelka on przyniósł ciemne ziarno i powiedział: sporysz z jego namowy w dziesiątym roku życia zostałem ojcem gdy po napiętym oczekiwaniu z kasztana zanurzonego w wodzie ukazał się żółty kiełek i wszystko rozśpiewało się wokoło w drugim roku wojny zabili pana od przyrody łobuzy od historii jeśli poszedł do nieba – może chodzi teraz na długich promieniach odzianych w szare pończochy z ogromną siatką i zieloną skrzynią wesoło dyndającą z tyłu ale jeśli nie poszedł do góry – kiedy na leśnej ścieżce spotykam żuka który gramoli się na kopiec piasku podchodzę szastam nogami i mówię: – dzień dobry panie profesorze pozwoli pan że panu pomogę przenoszę go delikatnie i długo za nim patrzę aż ginie w ciemnym pokoju profesorskim na końcu korytarza liści;175;3;0;;;
Zbigniew Herbert;Z. Herbert;Kołatka;Są tacy, którzy w głowie hodują ogrody a włosy ich są ścieżkami do miast słonecznych i białych łatwo im pisać zamykają oczy a już z czoła spływają ławice obrazów moja wyobraźnia to kawałek deski za cały instrument mam drewniany patyk uderzam w deskę a ona mi odpowiada tak – tak nie – nie innym zielony dzwon drzewa niebieski dzwon wody ja mam kołatkę od niestrzeżonych ogrodów uderzam w deskę a ona podpowiada suchy poemat moralisty tak – tak nie – nie;81;3;0;;;
Zbigniew Herbert;Z. Herbert;Nike, która się waha;Najpiękniejsza jest Nike w momencie kiedy się waha prawa ręka piękna jak rozkaz opiera się o powietrze ale skrzydła drżą Widzi bowiem samotnego młodzieńca idzie długą koleiną wojennego wozu szarą drogą w szarym krajobrazie skał i rzadkich krzewów jałowca ów młodzieniec niedługo zginie właśnie szala z jego losem gwałtownie opada ku ziemi Nike ma ogromną ochotę podejść i pocałować go w czoło ale boi się że on który nie zaznał słodyczy pieszczot poznawszy ją mógłby uciekać jak inni w czasie tej bitwy Więc Nike waha się i w końcu postanawia pozostać w pozycji której nauczyli ją rzeźbiarze wstydząc się bardzo tej chwili wzruszenia rozumie dobrze że jutro o świcie muszą znaleźć chłopca z otwartą piersią zamkniętymi oczyma i cierpkim obolem ojczyzny pod drętwym językiem;124;3;0;;;
Zbigniew Herbert;Z. Herbert;Las Ardeński;Złóż ręce tak by sen zaczerpnąć tak jak się czerpie wody ziarno a przyjdzie las: zielony obłok i brzozy pień jak struna światła i tysiąc powiek zatrzepoce liściastą mową zapomnianą odpomnisz wtedy białe rano gdyś czekał na otwarcie bram wiesz tę krainę ptak odmyka co w drzewie śpi a drzewo w ziemi lecz tutaj źródło nowych pytań pod nogą nurty złych korzeni więc patrz na kory wzór na której zaciska struna się muzyki lutnista co przykręca kołki aby nabrzmiało to co milczy odgarnij liście: krzak poziomki rosa na liściu trawy grzebień a dalej skrzydło żółtej łąki i mrówka siostrę swoją grzebie wyżej nad zdrady wilczych jagód dojrzewa słodko dzika grusza więc nie czekając większych nagród pod drzewem usiądź złóż ręce tak by pamięć czerpać umarłych imion wyschłe ziarno więc znowu las: zwęglony obłok czoło znaczone światłem czarnym i tysiąc powiek zaciśniętych wąsko na gałkach nieruchomych drzewo z powietrzem przełamane zdradzona wiara pustych schronów a tamten las jest dla nas dla was umarli proszą też o bajki o garstkę ziół o wodę wspomnień więc po igliwiu po szelestach i po zapachów wątłych przędzach to nic że gałąź zatrzymuje że cień po krętych wodzi przejściach ale odnajdziesz i odemkniesz nasz Las Ardeński;200;3;0;;;
Zbigniew Herbert;Z. Herbert;Do Apollina;1 Cały szedł w szumie szat kamiennych laurowy rzucał cień i blask oddychał lekko jak posągi a szedł jak kwiat we własną zasłuchany pieśń lirę podnosił na wysokość milczenia zatopiony w sobie źrenicami białymi jak strumień kamienny od sandałów do wstążki we włosach zmyślałem twoje palce wierzyłem twoim oczom Bez strun instrument ręce bez dłoni oddaj mi młody okrzyk wyciągnięte ręce i głową moją w ogromnym pióropuszu zachwytu oddaj moją nadzieję milcząca biała głowo cisza – pęknięta szyja cisza – złamany śpiew 2 Pierwszego dna młodości nie dotknę cierpliwy nurek wyławiam teraz tylko słone strzaskane torsy Apollo śni się po nocach z twarzą poległego Persa mylne są wróżby poezji wszystko było inaczej inny był pożar poematu inny był pożar miasta Bohaterowie nie wrócili z wyprawy Nie było bohaterów ocaleli niegodni szukam posągu zatopionego w młodości pozostał tylko pusty cokół – ślad dłoni szukającej kształtu;144;3;0;;;
Zbigniew Herbert;Z. Herbert;Dom;Dom nad porami roku dom dzieci zwierząt i jabłek kwadrat pustej przestrzeni pod nieobecną gwiazdą dom był lunetą dzieciństwa dom był skórą wzruszenia policzkiem siostry gałęzią drzewa policzek zdmuchnął płomień gałąź przekreślił pocisk nad sypkim popiołem gniazda piosenka bezdomnej piechoty dom jest sześcianem dzieciństwa dom jest kostką wzruszenia skrzydło spalonej siostry liść umarłego drzewa;54;3;0;;;
Zbigniew Herbert;Z. Herbert;Czerwona chmura;Czerwona chmura pyłu wołała tamten pożar – zachód miasta za widnokrąg ziemi trzeba zburzyć jeszcze jedną ścianę jeszcze jeden ceglany chorał by znieść bolesną bliznę między okiem a wspomnieniem poranni robotnicy z białej kawy i szeleszczących gazet odchuchali świt i deszcz dzwoniący w rynnach umarłego powietrza stalową liną nabrzmiałym milczeniem wciągają banderę odgruzowanej przestrzeni opada chmura czerwonego pyłu przelot pustyni na wysokości zniesionych pięter wypłynęły okna bez ram gdy runie ostatnia stromość padnie ceglany chorał nic nie rujnuje marzeń o mieście które było o mieście które będzie którego nie ma;90;3;0;;;
Zbigniew Herbert;Z. Herbert;Napis;Patrzysz na moje ręce są słabe – mówisz – jak kwiaty patrzysz na moje usta za małe by wyrzec: świat – kołyszmy się lepiej na łodydze chwil pijmy wiatr i patrzmy jak zachodzą nam oczy woń więdnienia jest najpiękniejsza a kształt ruin znieczula we mnie jest płomień który myśli i wiatr na pożar i na żagle ręce mam niecierpliwe mogę głowę przyjaciela ulepić z powietrza powtarzam wiersz który chciałbym przetłumaczyć na sanskryt lub piramidę: gdy wyschnie źródło gwiazd będziemy świecić nocom gdy skamienieje wiatr będziemy wzruszać powietrze;87;3;0;;;
Zbigniew Herbert;Z. Herbert;Trzy wiersze z pamięci;I Nie mogę trafić na tytuł wspomnienia o Tobie ręką wyprutą z ciemności stąpam po śladach twarzy miękkie przyjazne profile zamarzły w twardy kontur krąży nad moją głową pustą jak czoło powietrza sylwetka człowieka z czarnego papieru II żyjąc – pomimo żyjąc – przeciw wyrzucam sobie grzech niepamięci uścisk zostawiliście jak zbyteczny sweter wzrok jak pytanie dłonie nasze nie przekażą kształtu waszych dłoni trwonimy je dotykając pospolitych rzeczy oczy odbiją pytanie spokojne jak lusterko nie spleśniałe oddechem co dzień odnawiam spojrzenie co dzień narasta mój dotyk łaskotany bliskością tylu rzeczy życie bulgoce jak krew cienie tają łagodnie nie dajmy zginąć poległym – pamięć przekaże chyba obłok – wytarty profil rzymskich monet III kobiety z naszej ulicy były zwykłe i dobre nosiły cierpliwie z placów jarzyn pożywne bukiety dzieci z naszej ulicy utrapienie kotów gołębie – szaro-łagodne w parku był pomnik Poety dzieci toczyły obręcz i kolorowy krzyk ptaki siadały na ręce czytały jego milczenie żony w letnie wieczory cierpliwie czekały na usta pachnące znajomym tytoniem kobiety nie mogły dzieciom odpowiedzieć: czy wróci gdy zachodziło miasto gasiły ogień rękami przytkniętymi do oczu dzieci z naszej ulicy śmierć miały bardzo ciężką gołębie spadały lekko jak zestrzelone powietrze teraz wargi Poety są pustym horyzontem ptaki dzieci i żony nie mogą mieszkać w żałobnych skorupach miasta w ostygłych puchach popiołów miasto stoi nad wodą gładką jak pamięć lustra odbija się w wodzie od dna i leci na gwiazdę wysoką gdzie pożar pachnie odległe jak karta Iliady;242;3;0;;;
Zbigniew Herbert;Z. Herbert;Poległym poetom;Śpiewak ma wargi zestalone śpiewak wymawia noc oczyma pod złym kolorem nieboskłonów gdzie pieśń się kończy zmierzch zaczyna i nieba cień zarasta ziemię Gdy w stogach gwiazd lotnicy chrapią uchodzisz chroniąc śmieszny rulon Mozaiki gubisz słów Metafor śmiech towarzyszy ci w ucieczce naprzeciw sprawiedliwym kulom Jak echa cień twych słów daremność i wiatr w pokojach pustych strof Nie tobie pożar święcić pieśnią usychasz trwoniąc nadaremnie przebitych dłoni kwiaty śnięte Przesłanie Milczący przyjm Skomlący pocisk w ramiona brał by ujść zdziwieniu Ten kopczyk wierszy darń zarośnie pod złym kolorem nieboskłonów który wypije twe milczenie;93;3;0;;;
Zbigniew Herbert;Z. Herbert;Białe oczy;Najdłużej żyje krew tłucze łaknie powietrza tężeje przezroczystość rozluźnia pulsu węzełek wieczorem rośnie słupek świtem pleśnieją usta coraz bliżej o skroń głąbiejącą o ściszenie powiek białe oczy nie zapalą światła palców złamany trójkąt ciszy odjęto oddech matka krzyczy szarpie bezwładne imię;41;3;0;;;
Wisława Szymborska;W. Szymborska;Niewinność;Poczęta na materacu z ludzkich włosów. Gerda. Eryka. Może Margareta. Nie wie, naprawdę nie wie o tym nic. Ten rodzaj wiadomości nie nadaje się Ani do udzielenia, ani do przyjęcia. Greckie Erynie są zbyt sprawiedliwie. Drażniłaby nas dzisiaj ich ptasia przesada. Irma. Brygida. Może Fryderyka. Ma lat dwadzieścia dwa albo niewiele więcej. Zna trzy języki obce konieczne w podróżach. Firma, w której pracuje, poleca na eksport Najlepsze materace tylko z włókien sztucznych. Eksport zbliża narody. Beata. Ulryka. Może Hildegarda. Piękna nie, ale wysoka i szczupła.  Policzki, szyja, piersi, uda, brzuch W pełnym właśnie rozkwicie i blasku nowości Radośnie bosa na plażach europy Rozpuszcza jasne włosy, długie aż do kolan. Nie radzę ścinać - powiedział jej fryzjer - Raz ścięte już tak bujnie nie odrosną nigdy. Proszę mi wierzyć. To jest rzecz sprawdzona tausend - und tausendmal.;137;4;1;;;
Wisława Szymborska;W. Szymborska;Kot w pustym mieszkaniu;Umrzeć - tego nie robi się kotu. Bo co ma począć kot w pustym mieszkaniu. Wdrapywać się na ściany. Ocierać między meblami. Nic niby tu nie zmienione, a jednak pozamieniane. Niby nie przesunięte, a jednak porozsuwane. I wieczorami lampa już nie świeci. Słychać kroki na schodach, ale to nie te. Ręka, co kładzie rybę na talerzyk, także nie ta, co kładła. Coś się tu nie zaczyna w swojej zwykłej porze. Coś się tu nie odbywa jak powinno. Ktoś tutaj był i był, a potem nagle zniknął i uporczywie go nie ma. Do wszystkich szaf się zajrzało. Przez półki przebiegło. Wcisnęło się pod dywan i sprawdziło. Nawet złamało zakaz i rozrzuciło papiery. Co więcej jest do zrobienia. Spać i czekać. Niech no on tylko wróci, niech no się pokaże. Już on się dowie, że tak z kotem nie można. Będzie się szło w jego stronę jakby się wcale nie chciało, pomalutku, na bardzo obrażonych łapach. I żadnych skoków pisków na początek.;159;4;1;;;
Wisława Szymborska;W. Szymborska;Kobiety Rubensa;Waligórzanki, żeńska fauna, jak łoskot beczek nagie. Gnieżdżą się w stratowanych łożach, śpią z otwartymi do piania ustami. Źrenice ich uciekły w głąb i penetrują do wnętrza gruczołów, z których się drożdże sączą w krew. Córy baroku. Tyje ciasto w dzieży, parują łaźnie, rumienią się wina, cwałują niebem prosięta obłoków, rżą trąby na fizyczny alarm. O rozdynione, o nadmierne i podwojone odrzuceniem szaty, i potrojone gwałtownością pozy tłuste dania miłosne! Ich chude siostry wstały wcześniej, zanim się rozwidniło na obrazie. I nikt nie widział, jak gęsiego szły po nie zamalowanej stronie płótna. Wygnanki stylu, żebra przeliczone, ptasia natura stóp i dłoni. Na sterczących łopatkach próbują ulecieć. Trzynasty wiek dałby im złote tło. Dwudziesty - dałby ekran srebrny. Ten siedemnasty nic dla płaskich nie ma. Albowiem nawet niebo jest wypukłe, wypukli aniołowie i wypukły bóg - Febus wąsaty, który na spoconym rumaku wjeżdża do wrzącej alkowy.;145;4;1;;;
Wisława Szymborska;W. Szymborska;Jawność;Oto my, nadzy kochankowie, piękni dla siebie – a to dosyć – odziani tylko w listki powiek leżymy wśród głębokiej nocy. Ale już wiedzą o nas, wiedzą te cztery kąty, ten piec piąty, domyślne cienie w krzesłach siedzą i stół w milczeniu trwa znaczącym. I wiedzą szklanki, czemu na dnie herbata stygnie nie dopita. Swift już nadziei nie ma żadnej, nikt go tej nocy nie przeczyta. A ptaki? Złudzeń nie miej wcale: wczoraj widziałam, jak na niebie pisały jawnie i zuchwale to imię, którym wołam ciebie. A drzewa? Powiedz mi, co znaczy ich szeptanina niestrudzona? Mówisz: Wiatr chyba wiedzieć raczy. A skąd się wiatr dowiedział o nas? Wleciał przez okno nocny motyl i kosmatymi skrzydełkami toczy przyloty i odloty, szumi uparcie ponad nami. Może on widzi więcej od nas bystrością owadziego wzroku? Ja nie przeczuwałam, tyś nie odgadł, że nasze serca świecą w mroku.;144;4;1;;;
Wisława Szymborska;W. Szymborska;Jacyś ludzie;Jacyś ludzie w ucieczce przed jakimiś ludźmi. W jakimś kraju pod słońcem i niektórymi chmurami. Zostawiają za sobą jakieś swoje wszystko, obsiane pola, jakieś kury, psy, lusterka, w których właśnie przegląda się ogień. Mają na plecach dzbanki i tobołki, im bardziej puste, tym z dnia na dzień cięższe. Odbywa się po cichu czyjeś ustawanie, a w zgiełku czyjeś komuś chleba wydzieranie i czyjeś martwym dzieckiem potrząsanie. Przed nimi jakaś wciąż nie tędy droga, nie ten, co trzeba most nad rzeką dziwnie różową. Dokoła jakieś strzały, raz bliżej, raz dalej, w górze samolot trochę kołujący. Przydałaby się jakaś niewidzialność, jakaś bura kamienność, a jeszcze lepiej niebyłość na pewien krótki czas albo i długi. Coś jeszcze się wydarzy, tylko gdzie i co. Ktoś wyjdzie im naprzeciw, tylko kiedy, kto, w ilu postaciach i w jakich zamiarach. Jeśli będzie miał wybór, może nie zechce być wrogiem i pozostawi ich przy jakimś życiu.;149;4;1;;;
Wisława Szymborska;W. Szymborska;Fotografia z 11 września;Skoczyli z płonących pięter w dół - jeden, dwóch, jeszcze kilku wyżej, niżej. Fotografia powstrzymała ich przy życiu, a teraz przechowuje nad ziemią ku ziemi. Każdy to jeszcze całość z osobistą twarzą i krwią dobrze ukrytą. Jest dosyć czasu, żeby rozwiały się włosy, a z kieszeni wypadły klucze, drobne pieniądze. Są ciągle jeszcze w zasięgu powietrza, w obrębie miejsc, które się właśnie otwarły. Tylko dwie rzeczy mogę dla nich zrobić - opisać ten lot i nie dodawać ostatniego zdania.;78;4;1;;;
Wisława Szymborska;W. Szymborska;Fotografia tłumu;"Na forografii tłumu moja głowa siódma z kraja, a może czwarta na lewo albo dwudziesta od dołu; moja głowa nie wiem która, już nie jedna nie jedyna, już podobna do podobnych, ni to kobieca ni męska; znaki, które mi daje, to znaki szczególne żadne; może widzi ją Duch Czasu ale się jej nie przyląda; moja głowa statystyczna, co spożywa stal i kable najspokojniej, najglobalniej; bez wstydu, że jakakolwiek, bez rozpaczy, że wymienna; jakbym wcale jej nie miała po swojemu i z osobna; jakby cmentarz odkopano pełen bezimiennych czaszek o niezłej zachowalności pomimo umieralności; jakby ona już tam była, moja głowa wszelka, cudza; gdzie, jeżeli coś wspomina, to chyba przeszłość głęboką.";109;4;1;;;
Wisława Szymborska;W. Szymborska;Film - lata sześćdziesiąte;Ten dorosły mężczyzna. Ten człowiek na ziemi. Dziesięć miliardów komórek nerwowych. Pięć litrów krwi na trzysta gramów serca Taki przedmiot powstawał trzy miliardy lat.Z początku zjawił się w formie chłopczyka. Chłopczyk kładł główkę na kolanach cioci. Gdzie jest ten chłopczyk. Gdzie są te kolana. Chłopczyk zrobił się duży. Ach to już nie to. Te lustra są okrutne i gładkie jak jezdnia. Wczoraj przejechał kota. Tak, to była myśl Kot został wyzwolony z piekła tej epoki. Dziewczyna w samochodzie spojrzała spod rzęs. Nie, nie miała tych kolan, o które mu chodzi. Właściwie to by sobie dyszał leżąc w piasku. On i świat nic nie mają ze sobą wspólnego. Czuje się uchem urwanym od dzbana, choć dzban nic o tym nie wie i wciąż nosi wodę. To jest zdumiewające. Ktoś jeszcze się trudzi. Ten dom jest zbudowany. Ta klamka rzeźbiona To drzewo zaszczepiona. Ten cyrk będzie grał. Ta całość chce się trzymać, chociaż jest z kawałków. Jak klej ciężkie i gęste sunt lacrimae rerum. Ale to wszystko w tle i tylko obok. W nim jest ciemność okropna a w ciemności chłopczyk. Boże humoru, zrób z nim coś koniecznie. Boże humoru, zrób z nim coś nareszcie.;193;4;1;;;
Wisława Szymborska;W. Szymborska;Elegia podróżna;Wszystko moje, nic własnością, nie własnością dla pamięci, a moje dopóki patrzę. Ledwie wspomniane, już niepewne, Boginie swoich słów. Z miasta Samokow tylko deszcz i nic prócz deszczu. Paryż od Luwru do paznokcia bielmem zachodzi. Z bulwaru Saint-Martin zostały schodki i wiodą do zaniku. Nic więcej niż półtora mostu w Leningradzie mostowym. Biedna Uppsala z odrobiną wielkiej katedry. Nieszczęsny tancerz sofijski, ciało bez twarzy. Osobno jego twarz bez oczu, osobno jego oczy bez źrenic, osobno źrenice kota. Kaukaski orzeł szybuje nad rekonstrukcją wąwozu, złoto słońca nieszczere i fałszywe kamienie. Wszystko moje, nic własnością, nie własnością dla pamięci, a moje dopóki patrzę. Nieprzebrane, nieobjęte, a poszczególne aż do włókna, ziarnka piasku, kropli wody - krajobrazy. Nie uchowam ani źdźbła w jego pełnej widzialności. Powitanie z pożegnaniem w jednym spojrzeniu. Dla nadmiaru i dla braku jeden ruch szyi.;135;4;1;;;
Wisława Szymborska;W. Szymborska;Dzieci epoki;Jesteśmy dziećmi epoki, epoka jest polityczna. Wszystkie twoje, nasze, wasze dzienne sprawy, nocne sprawy to są sprawy polityczne. Chcesz czy nie chcesz, twoje geny mają przyszłość polityczną, skóra odcień polityczny, oczy aspekt polityczny. O czym mówisz, ma rezonans, o czym milczysz, ma wzmowę tak czy owak polityczną. Nawet idąc borem lasem stawiasz kroki polityczne na podłożu politycznym. Wiersze apolityczne też są polityczne, a w górze świeci księżyc, obiekt już nie księżycowy. Być albo nie być, oto jest pytanie. Jakie pytanie, odpowiedz kochanie. Pytanie polityczne. Nie musisz nawet być istotą ludzką, by zyskać na znaczeniu politycznym. Wystarczy, żebyś był ropą naftową, paszą treściwą czy surowcem wtórnym. Albo I stołem obrad, o którego kształt spierano się miesiącami przy jakim pertraktować o życiu i śmierci, okrągłym czy kwadratowym. Tymczasem ginęli ludzie, zdychały zwierzęta, płonęły domy i dziczały pola jak w epokach zamierzchłych i mniej politycznych.;142;4;1;;;
Wisława Szymborska;W. Szymborska;Dworzec;Nieprzyjazd mój do miasta N. odbył się punktualnie. Zostałeś uprzedzony niewysłanym listem. Zdążyłeś nie przyjść w przewidzianej porze. Pociąg wjechał na peron trzeci. Wysiadło dużo ludzi. Uchodził w tłumie do wyjścia brak mojej osoby. Kilka kobiet zastąpiło mnie pośpiesznie w tym pośpiechu. Do jednej podbiegł ktoś nie znany mi, ale ona rozpoznała go natychmiast. Oboje wymienili nie nasz pocałunek, podczas czego zginęła nie moja walizka. Dworzec w mieście N. dobrze zdał egzamin z istnienia obiektywnego. Całość stała na swoim miejscu. Szczegóły poruszały się po wyznaczonych torach. Odbyło sie nawet umówione spotkanie. Poza zasięgiem naszej obecności. W raju utraconym prawdopodobieństwa. Gdzie indziej. Gdzie indziej. Jak te słówka dźwięczą.;106;4;1;;;
Wisława Szymborska;W. Szymborska;Dusza;Duszę się miewa. Nikt nie ma jej bez przerwy i na zawsze. Dzień za dniem, rok za rokiem może bez niej minąć. Czasem tylko w zachwytach i lękach dzieciństwa zagnieżdża się na dłużej. Czasem tylko w zdziwieniu, że jesteśmy starzy. Rzadko nam asystuje podczas zajęć żmudnych, jak przesuwanie mebli, dźwiganie walizek, czy przemierzanie drogi w ciasnych butach. Przy wypełnianiu ankiet i siekaniu mięsa z reguły ma wychodne. Na tysiąc naszych rozmów uczestniczy w jednej a i to niekoniecznie, bo woli milczenie. Kiedy ciało zaczyna nas boleć i boleć, cichcem schodzi z dyżuru. Jest wybredna: niechętnie widzi nas w tłumie, mierzi ją nasza walka o byle przewagę mierzi ją nasza walka o byle przewagę Radość i smutek to nie są dla niej dwa różne uczucia. Tylko w ich połączeniu jest przy nas obecna. Możemy na nią liczyć kiedy niczego nie jesteśmy pewni, a wszystkiego ciekawi. Z przedmiotów materialnych lubi zegary z wahadłem i lustra, które pracują gorliwie, nawet gdy nikt nie patrzy. Nie mówi skąd przybywa i kiedy znowu nam zniknie, ale wyraźnie czeka na takie pytania. Wygląda na to, że tak jak ona nam, również i my jesteśmy jej na coś potrzebni.;192;4;1;;;
Wisława Szymborska;W. Szymborska;Drobne ogłoszenia;KTOKOLWIEK wie, gdzie się podziewa współczucie (wyobraźnia serca) - niech daje znać! niech daje znać! Na cały głos niech o tym śpiewa i tańczy jakby stracił rozum weseląc się pod wątłą brzozą, której wciąż zbiera się na płacz. UCZĘ milczenia we wszystkich językach metodą wpatrywania się w gwiaździste niebo, w żuchwy sinantropusa, w paznokcie noworodka, w plankton, w płatek śniegu. PRZYWRACAM do miłości. Uwaga! Okazja! Na zeszłorocznej trawie w słońcu aż po gardła leżycie, a wiatr tańczy (zeszłoroczny ten wodzirej waszych włosów) Oferty pod : Sen POTRZEBNA osoba do opłakiwania starców, którzy w przytułkach umierają. Proszę kandydować bez metryk i pisemnych zgłoszeń. Papiery będą darte bez pokwitowania. ZA OBIETNICE męża mojego, który was zwodził kolorami ludnego świata, gwarem jego piosenką z okna, psem zza ściany: że nigdy nie będziecie sami w mroku i w ciszy i bez tchu - odpowiadać nie mogę. Noc, wdowa po Dniu.;145;4;1;;;
Wisława Szymborska;W. Szymborska;Do serca w niedzielę;Dziękuję Ci, serce moje, że nie marudzisz, że się uwijasz bez pochlebstw, bez nagrody, z wrodzonej pilności. Masz siedemdziesiąt zasług na minutę. Każdy twój skurcz jest jak zepchnięcie łodzi na pełne morze w podróż dookoła świata. Dziękuję Ci, serce moje, że raz po raz wyjmujesz mnie z całości nawet we śnie osobną. Dbasz, żebym nie prześniła się na wylot, na wylot, do którego skrzydeł nie potrzeba. Dziękuję ci, serce moje, że obudziłam się znowu i chociaż jest niedziela, dzień odpoczywania, pod żebrami trwa zwykły przedświąteczny ruch.;86;4;1;;;
Wisława Szymborska;W. Szymborska;Czwarta nad ranem;Godzina z nocy na dzień. Godzina z boku na bok. Godzina dla trzydziestoletnich. Godzina uprzątnięta pod kogutów pianie. Godzina, kiedy ziemia zapiera nas. Godzina, kiedy wieje od wygasłych gwiazd. Godzina a-czy-po-nas-nic-nie-pozostanie. Godzina pusta. Głucha, czcza. Dno wszystkich innych godzin. Nikomu nie jest dobrze o czwartej nad ranem. Jeśli mrówkom jest dobrze o czwartej nad ranem - pogratulujmy mrówkom. I niech przyjdzie piąta, o ile mamy dalej żyć.;66;4;1;;;
Wisława Szymborska;W. Szymborska;Cień;Mój cień jak błazen za królową. Kiedy królowa z krzesła wstanie, błazen nastroszy sie na ścianie i stuknie w sufit głupią głową. Co może na swój sposób boli w dwuwymiarowym świecie. Może błaznowi źle na moim dworze i wolałby się w innej roli. Królowa z okna się wychyli, a błazen z okna skoczy w dół. Tak każdą czynność podzielili, ale to nie jest pół na pół. Ten prostak wziął na siebie gesty, patos i cały jego bezwstyd, to wszystko, na co nie mam sił - koronę, berło, płaszcz królewski. Będę, ach, lekka w ruchu ramion, ach, lekka w odwróceniu głowy, królu, na stacji kolejowej. Królu, to błazen o tej porze, królu, położy sie na torze.;115;4;1;;;
